source.type,pucid,form,product.id,dtxsid,min.age,max.age,gender,pr.chem,dist.type,par1,par2,par3,par4,l.trunc,u.trunc,resamp
product,PC.2000.110,pump spray,3,DTXSID6023232,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,2,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,3,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,1,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,2,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,3,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,1,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,2,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,3,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,1,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,2,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,3,DTXSID6026294,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,1,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID6026901,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID6041056,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID6074883,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,2,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,3,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,1,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,2,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,3,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,1,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,2,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,3,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,1,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,2,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,3,DTXSID60884964,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,1,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,2,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,3,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,1,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,2,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,liquid,3,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,1,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,2,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,paste,3,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,1,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,2,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,pump spray,3,DTXSID7022679,0,99,B,1,uniform,0.001,0.001,,,,,
product,PC.2000.110,gel,1,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID80190352,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID8021517,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,gel,2,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,gel,3,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,liquid,1,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,liquid,2,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,liquid,3,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,paste,1,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,paste,2,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,paste,3,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,pump spray,1,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,pump spray,2,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,pump spray,3,DTXSID8026773,0,99,B,1,uniform,0.13,0.13,,,,,
product,PC.2000.110,gel,1,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,2,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,3,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,1,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,2,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,3,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,1,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,2,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,3,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,1,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,2,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,3,DTXSID8026935,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,1,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,2,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,3,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,1,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,2,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,liquid,3,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,1,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,2,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,paste,3,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,1,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,2,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,pump spray,3,DTXSID8027032,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.110,gel,1,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID8029317,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID8044755,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,gel,2,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,gel,3,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,liquid,1,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,liquid,2,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,liquid,3,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,paste,1,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,paste,2,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,paste,3,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,pump spray,1,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,pump spray,2,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,pump spray,3,DTXSID9020584,0,99,B,1,uniform,0.02,0.15,,,,,
product,PC.2000.110,gel,1,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,2,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,3,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,1,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,2,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,liquid,3,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,1,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,2,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,paste,3,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,1,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,2,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,pump spray,3,DTXSID9020663,0,99,B,1,uniform,0.01,0.1,,,,,
product,PC.2000.110,gel,1,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,2,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,3,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,1,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,2,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,3,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,1,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,2,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,3,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,1,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,2,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,3,DTXSID9020667,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,1,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID9020821,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID9021392,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,2,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,3,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,1,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,2,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,liquid,3,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,1,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,2,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,paste,3,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,1,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,2,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,pump spray,3,DTXSID9021976,0,99,B,1,uniform,0.09,0.09,,,,,
product,PC.2000.110,gel,1,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,2,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,3,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,1,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,2,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,liquid,3,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,1,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,2,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,paste,3,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,1,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,2,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,pump spray,3,DTXSID9023203,0,99,B,1,uniform,0.07,0.07,,,,,
product,PC.2000.110,gel,1,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID9026342,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,2,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,3,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,1,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,2,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,liquid,3,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,1,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,2,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,paste,3,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,1,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,2,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,pump spray,3,DTXSID9027073,0,99,B,1,uniform,0.01,0.01,,,,,
product,PC.2000.110,gel,1,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,gel,2,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,gel,3,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,liquid,1,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,liquid,2,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,liquid,3,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,paste,1,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,paste,2,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,paste,3,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,pump spray,1,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,pump spray,2,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.110,pump spray,3,DTXSID9064762,0,99,B,1,uniform,0.015,0.05,,,,,
product,PC.2000.120,gel,1,DTXSID0021206,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.120,gel,2,DTXSID0021206,0,99,B,1,uniform,0.05,0.05,,,,,
product,PC.2000.120,gel,3,DTXSID0021206,0,99,B,1,uniform,0.05,0.05,,,,,
