pucid,dtxsid,gender,min.age,max.age,pr.chem,min.wf,max.wf,product,form,form.id
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,liquid,1
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,liquid,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,liquid,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,liquid,3
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,liquid,3
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,paste,1
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,paste,1
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,paste,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,paste,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,paste,3
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,paste,3
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,pump spray,1
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,pump spray,1
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,pump spray,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,pump spray,2
CP.1200.080,DTXSID3020332,B,0,99,1,0.035,0.1,laundry stain remover,pump spray,3
CP.1200.080,DTXSID3020332,B,0,99,1,0.05,0.35,laundry stain remover,pump spray,3
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,gel,1
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,gel,2
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,gel,3
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,liquid,1
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,liquid,2
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,liquid,3
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,paste,1
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,paste,2
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,paste,3
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,1
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,2
CP.1200.080,DTXSID8021519,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,gel,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,gel,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,gel,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,gel,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,gel,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,gel,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,liquid,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,liquid,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,liquid,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,liquid,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,liquid,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,liquid,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,paste,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,paste,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,paste,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,paste,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,paste,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,paste,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,pump spray,1
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,pump spray,2
CP.1200.080,DTXSID9020663,B,0,99,1,0.05,0.05,laundry stain remover,pump spray,3
CP.1200.080,DTXSID9020663,B,0,99,1,0.08,0.08,laundry stain remover,pump spray,3
CP.1200.090,"","",,,,,,laundry starch,aerosol,1
CP.1200.090,"","",,,,,,laundry starch,aerosol,2
CP.1200.090,"","",,,,,,laundry starch,aerosol,3
CP.1200.090,"","",,,,,,laundry starch,powder,1
CP.1200.090,"","",,,,,,laundry starch,powder,2
CP.1200.090,"","",,,,,,laundry starch,powder,3
CP.1200.090,"","",,,,,,laundry starch,pump spray,1
CP.1200.090,"","",,,,,,laundry starch,pump spray,2
CP.1200.090,"","",,,,,,laundry starch,pump spray,3
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,liquid,1
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,liquid,2
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,liquid,3
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,powder,1
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,powder,2
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,powder,3
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,pump spray,1
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,pump spray,2
CP.1300.010,DTXSID1029621,B,0,99,1,0.07,0.07,lime remover,pump spray,3
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,liquid,1
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,liquid,2
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,liquid,3
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,powder,1
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,powder,2
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,powder,3
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,pump spray,1
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,pump spray,2
CP.1300.010,DTXSID2050035,B,0,99,1,0.04,0.04,lime remover,pump spray,3
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,liquid,1
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,liquid,2
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,liquid,3
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,powder,1
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,powder,2
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,powder,3
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,pump spray,1
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,pump spray,2
CP.1300.010,DTXSID3020332,B,0,99,1,0.05,0.07,lime remover,pump spray,3
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,liquid,1
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,liquid,2
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,liquid,3
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,powder,1
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,powder,2
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,powder,3
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,pump spray,1
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,pump spray,2
CP.1300.010,DTXSID6034689,B,0,99,1,0.07,0.2,lime remover,pump spray,3
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,liquid,1
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,liquid,2
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,liquid,3
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,powder,1
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,powder,2
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,powder,3
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,pump spray,1
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,pump spray,2
CP.1300.010,DTXSID6060139,B,0,99,1,0.4,0.4,lime remover,pump spray,3
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,liquid,1
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,liquid,2
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,liquid,3
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,powder,1
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,powder,2
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,powder,3
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,pump spray,1
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,pump spray,2
CP.1300.010,DTXSID8027169,B,0,99,1,0.04,0.04,lime remover,pump spray,3
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,liquid,1
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,liquid,2
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,liquid,3
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,powder,1
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,powder,2
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,powder,3
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,pump spray,1
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,pump spray,2
CP.1300.010,DTXSID8027589,B,0,99,1,0.02,0.02,lime remover,pump spray,3
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,gel,1
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,gel,2
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,gel,3
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,liquid,1
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,liquid,2
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,liquid,3
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,paste,1
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,paste,2
CP.1400.010,DTXSID1025809,B,0,99,1,0.1,0.1,metal polish,paste,3
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,gel,1
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,gel,2
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,gel,3
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,liquid,1
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,liquid,2
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,liquid,3
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,paste,1
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,paste,2
CP.1400.010,DTXSID1026401,B,0,99,1,0.15,0.15,metal polish,paste,3
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,gel,1
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,gel,2
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,gel,3
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,liquid,1
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,liquid,2
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,liquid,3
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,paste,1
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,paste,2
CP.1400.010,DTXSID5026386,B,0,99,1,0.05,0.05,metal polish,paste,3
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,gel,1
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,gel,2
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,gel,3
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,liquid,1
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,liquid,2
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,liquid,3
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,paste,1
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,paste,2
CP.1400.010,DTXSID9021348,B,0,99,1,0.07,0.07,metal polish,paste,3
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,aerosol,1
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,aerosol,2
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,aerosol,3
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,gel,1
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,gel,2
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,gel,3
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,liquid,1
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,liquid,2
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,liquid,3
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,pump spray,1
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,pump spray,2
CP.1500.010,DTXSID1026401,B,0,99,1,0.05,0.05,oven cleaner,pump spray,3
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,aerosol,1
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,aerosol,2
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,aerosol,3
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,gel,1
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,gel,2
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,gel,3
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,liquid,1
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,liquid,2
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,liquid,3
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,pump spray,1
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,pump spray,2
CP.1500.010,DTXSID2036245,B,0,99,1,0.04,0.04,oven cleaner,pump spray,3
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,aerosol,1
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,aerosol,2
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,aerosol,3
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,gel,1
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,gel,2
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,gel,3
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,liquid,1
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,liquid,2
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,liquid,3
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,pump spray,1
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,pump spray,2
CP.1500.010,DTXSID5026386,B,0,99,1,0.01,0.01,oven cleaner,pump spray,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,aerosol,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,aerosol,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,aerosol,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,aerosol,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,aerosol,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,aerosol,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,gel,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,gel,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,gel,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,gel,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,gel,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,gel,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,liquid,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,liquid,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,liquid,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,liquid,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,liquid,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,liquid,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,pump spray,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,pump spray,1
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,pump spray,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,pump spray,2
CP.1500.010,DTXSID6022000,B,0,99,1,0.05,0.05,oven cleaner,pump spray,3
CP.1500.010,DTXSID6022000,B,0,99,1,0.04,0.04,oven cleaner,pump spray,3
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,aerosol,1
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,aerosol,2
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,aerosol,3
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,gel,1
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,gel,2
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,gel,3
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,liquid,1
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,liquid,2
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,liquid,3
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,pump spray,1
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,pump spray,2
CP.1500.010,DTXSID7024665,B,0,99,1,0.03,0.03,oven cleaner,pump spray,3
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,aerosol,1
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,aerosol,2
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,aerosol,3
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,gel,1
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,gel,2
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,gel,3
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,liquid,1
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,liquid,2
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,liquid,3
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,pump spray,1
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,pump spray,2
CP.1500.010,DTXSID8021519,B,0,99,1,0.1,0.1,oven cleaner,pump spray,3
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,aerosol,1
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,aerosol,2
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,aerosol,3
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,gel,1
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,gel,2
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,gel,3
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,liquid,1
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,liquid,2
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,liquid,3
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,pump spray,1
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,pump spray,2
CP.1500.010,DTXSID8022959,B,0,99,1,0.03,0.03,oven cleaner,pump spray,3
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,aerosol,1
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,aerosol,2
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,aerosol,3
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,liquid,1
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,liquid,2
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,liquid,3
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,paste,1
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,paste,2
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,paste,3
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,pump spray,1
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,pump spray,2
CP.1600.010,DTXSID0021206,B,0,99,1,0.01,0.05,shoe polish or protectant,pump spray,3
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,aerosol,1
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,aerosol,2
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,aerosol,3
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,liquid,1
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,liquid,2
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,liquid,3
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,paste,1
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,paste,2
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,paste,3
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,pump spray,1
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,pump spray,2
CP.1600.010,DTXSID1024097,B,0,99,1,0.1,0.1,shoe polish or protectant,pump spray,3
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,aerosol,1
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,aerosol,2
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,aerosol,3
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,liquid,1
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,liquid,2
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,liquid,3
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,paste,1
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,paste,2
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,paste,3
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,pump spray,1
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,pump spray,2
CP.1600.010,DTXSID1025279,B,0,99,1,0.9,0.9,shoe polish or protectant,pump spray,3
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,aerosol,1
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,aerosol,2
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,aerosol,3
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,liquid,1
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,liquid,2
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,liquid,3
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,paste,1
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,paste,2
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,paste,3
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,pump spray,1
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,pump spray,2
CP.1600.010,DTXSID1026401,B,0,99,1,0.05,0.16,shoe polish or protectant,pump spray,3
CP.1600.010,DTXSID2021941,B,0,99,1,0.02,0.02,shoe polish or protectant,aerosol,1
